id,chapbook,page,IIIF_link,title,date,publisher,publication_place
grabado_m_116_2,Moreno_116,Moreno_116_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104857/697,594,463,555/full/0/default.jpg",Sainete nuevo titulado La estatua fingida o Jorge el Sagristán,1864,José María Moreno,Carmona (Sevilla)
grabado_v_103_4,Varios_103,Varios_103_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_103_3.jpg/586,192,526,822/full/0/default.jpg",Doctor Don Tixeras,1886,Tipografía española,Barcelona
grabado_v_180_2,Varios_180,Varios_180_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_180_1.jpg/1089,272,121,104/full/0/default.jpg",La lluna en un cova,1877,Narciso Ramírez y Compañía,Barcelona
grabado_m_289_1,Moreno_289,Moreno_289_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106483/359,336,401,774/full/0/default.jpg",El cautivo de Gerona,1856,José María Moreno,Carmona (Sevilla)
grabado_v_138_2,Varios_138,Varios_138_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_138_4.jpg/772,183,331,524/full/0/default.jpg",Trovos y glosas discretas,[s.a.],[s.n.],[s.l.]
grabado_m_274_1,Moreno_274,Moreno_274_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109264/453,447,407,685/full/0/default.jpg",Trobos nuevos y canciones,1855,José María Moreno,Carmona (Sevilla)
grabado_m_231_1,Moreno_231,Moreno_231_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109820/295,202,1200,837/full/0/default.jpg",Andriónico y el león,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_217_2,Moreno_217,Moreno_217_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107368/889,353,459,786/full/0/default.jpg",Sátira graciosa de los ciento y ocho motivos,1855,José María Moreno,Carmona (Sevilla)
grabado_m_188_1,Moreno_188,Moreno_188_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106192/261,295,1301,1269/full/0/default.jpg",El contador espiritual,1857,José María Moreno,Carmona (Sevilla)
grabado_v_046_1,Varios_046,Varios_046_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_046_1.jpg/1000,480,667,700/full/0/default.jpg",Nuevo y curioso papel,[s.a.],M. García,Barcelona
grabado_v_003_1,Varios_003,Varios_003_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_003_1.jpg/705,211,638,901/full/0/default.jpg",Oración á Nuestra Señora del Cármen,[s.a.],Cristina Segura,Barcelona
grabado_m_369_1,Moreno_369,Moreno_369_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110137/111,257,451,692/full/0/default.jpg",Boda de negros,1858,José María Moreno,Carmona (Sevilla)
grabado_v_347_1,Varios_347,Varios_347_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_347_1.jpg/71,183,1523,1067/full/0/default.jpg",El curro marinero,[s.a.],El Abanico,Barcelona
grabado_v_302_1,Varios_302,Varios_302_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_302_1.jpg/214,264,1658,1199/full/0/default.jpg",Juana la Valerosa,[s.a.],El Abanico,Barcelona
grabado_v_324_2,Varios_324,Varios_324_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_324_1.jpg/953,288,686,802/full/0/default.jpg",Testamento de un asno,[s.a.],José María Marés,Madrid
grabado_m_068_1,Moreno_068,Moreno_068_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110314/222,300,553,683/full/0/default.jpg",Juan de Robles,1858,José María Moreno,Carmona (Sevilla)
grabado_v_361_2,Varios_361,Varios_361_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_361_1.jpg/959,272,560,919/full/0/default.jpg",Canciones de los comediantes de antaño.,[s.a.],Juan Grau,Reus
grabado_m_073_2,Moreno_073,Moreno_073_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105020/815,465,714,629/full/0/default.jpg",Las princesas encantadas y deslealtad de hermanos,1855,José María Moreno,Carmona (Sevilla)
grabado_m_010_1,Moreno_010,Moreno_010_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106593/379,271,325,747/full/0/default.jpg",Relación chistosa titulada Todas me gustan,1856,José María Moreno,Carmona (Sevilla)
grabado_m_055_1,Moreno_055,Moreno_055_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108649/232,196,1166,970/full/0/default.jpg",El casamiento entre dos damas. Romance,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_319_2,Varios_319,Varios_319_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_319_4.jpg/173,453,780,666/full/0/default.jpg",Historia del hijo pródigo,[s.a.],El Abanico,Barcelona
grabado_v_457_1,Varios_457,Varios_457_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_457_1.jpg/276,234,1151,1305/full/0/default.jpg","Vida y martirio de los gloriosos, San Cipriano y Santa Justina",[s.a.],El Abanico,Barcelona
grabado_v_086_1,Varios_086,Varios_086_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_086_1.jpg/175,262,1472,1251/full/0/default.jpg",Los amantes de Teruel,[s.a.],El Abanico,Barcelona
grabado_v_412_1,Varios_412,Varios_412_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_412_1.jpg/74,240,1611,1295/full/0/default.jpg",La febre groga,1870,Narciso Ramírez y Compañía,Barcelona
grabado_m_372_2,Moreno_372,Moreno_372_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110079/809,236,433,701/full/0/default.jpg",Pasillo nuevo titulado El animal de Ungría,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_311_1,Moreno_311,Moreno_311_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110283/420,282,914,878/full/0/default.jpg",Don Fernando del Pulgar,1861,José María Moreno,Carmona (Sevilla)
grabado_v_018_2,Varios_018,Varios_018_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_018_1.jpg/989,157,561,848/full/0/default.jpg",La mitja,[s.a.],El Abanico,Barcelona
grabado_m_354_1,Moreno_354,Moreno_354_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109961/450,142,780,1047/full/0/default.jpg",Composición de la prisión que sufrieron los que desgraciadamente fueron aprisionados,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_199_3,Varios_199,Varios_199_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_199_1.jpg/1169,289,460,961/full/0/default.jpg",Trovos nuevos de despedidas,[s.a.],La Fleca,Reus
grabado_v_387_1,Varios_387,Varios_387_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_387_1.jpg/242,640,1170,1427/full/0/default.jpg",La cancion del soldado,[s.a.],Industrias Gráficas Olympia,Barcelona
grabado_b_047_3,BCN_047,BCN_047_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_047_1.jpg/1428,385,500,720/full/0/default.jpg",Coplas de la jota,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_378_3,Varios_378,Varios_378_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_378_3.jpg/980,885,158,243/full/0/default.jpg",La Alondra,[s.a.],[s.n.],[s.l.]
grabado_m_249_1,Moreno_249,Moreno_249_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110217/771,357,413,684/full/0/default.jpg",Trovos nuevos en que un galán enamorado de su dama le manifiesta el escesivo amor y cariño que la tiene,1859,José María Moreno,Carmona (Sevilla)
grabado_v_105_2,Varios_105,Varios_105_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_105_3.jpg/628,333,881,1206/full/0/default.jpg",La pescatera catalana,[s.a.],Cristina Segura,Barcelona
grabado_v_123_1,Varios_123,Varios_123_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_123_1.jpg/280,402,931,738/full/0/default.jpg",Recepta del doctor Sabi per curar lo mal de impaciencia,[s.a.],Pau Roca,Manresa
grabado_v_166_1,Varios_166,Varios_166_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_166_1.jpg/710,192,437,629/full/0/default.jpg",Coplas nuevas glosadas en decimas para cantar los aficionados.,[s.a.],Viuda e hijos de J. A. Ferreres,Tortosa
grabado_m_193_2,Moreno_193,Moreno_193_3.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109507/310,252,1308,986/full/0/default.jpg",Devota oración a María Santísima del Pilar,1856,José María Moreno,Carmona (Sevilla)
grabado_b_058_4,BCN_058,BCN_058_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_058_1.jpg/1160,61,410,650/full/0/default.jpg",Col-loqui de quatre aprenents,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_204_2,Varios_204,Varios_204_4.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_204_4.jpg/1036,394,391,764/full/0/default.jpg",Coleccion de canciones nuevas,1851,José María Marés,Madrid
grabado_m_148_1,Moreno_148,Moreno_148_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108650/231,322,1136,885/full/0/default.jpg",La samaritana,1855,José María Moreno,Carmona (Sevilla)
grabado_v_222_1,Varios_222,Varios_222_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_222_1.jpg/548,377,528,840/full/0/default.jpg",Gracioso y divertido chasco,[s.a.],Sucesores de Hernando,Madrid
grabado_v_267_1,Varios_267,Varios_267_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_267_1.jpg/298,297,989,1006/full/0/default.jpg",Chiste nuevo del pobre y el rico,[s.a.],Sellés,Murcia
grabado_b_063_2,BCN_063,BCN_063_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_063_1.jpg/1270,426,394,623/full/0/default.jpg","Nueva relacion y curioso romance, donde se refiere un prodigioso milagro que ha obrado la Virgen Santísima del Carmen",[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_b_026_2,BCN_026,BCN_026_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_026_1.jpg/320,177,380,700/full/0/default.jpg",Seguidillas para cantar boleros con estrivillo,[s.a.],Bernado Pla,Barcelona
grabado_b_045_1,BCN_045,BCN_045_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_045_1.jpg/0,160,397,704/full/0/default.jpg",Glosas nuevas para cantar las damas á los galanes,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_m_314_2,Moreno_314,Moreno_314_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108399/507,380,454,706/full/0/default.jpg","Curioso romance de la vida, hechos y atrocidades de don Agustín Florencio",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_058_1,Varios_058,Varios_058_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_058_1.jpg/0,206,1676,1076/full/0/default.jpg",Las queixas de las mestressas,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_c_004_1,Carmona_004,Carmona_004_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Carmona_004_1.jpg/273,286,513,825/full/0/default.jpg",Pasillo de José María y Rosa,1878,La Aurora,Carmona (Sevilla)
grabado_v_203_3,Varios_203,Varios_203_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_203_2.jpg/1470,2000,850,1059/full/0/default.jpg",Lo can-can de la guerra,[s.a.],Narciso Ramírez y Compañía,Barcelona
grabado_m_332_1,Moreno_332,Moreno_332_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108593/318,377,422,750/full/0/default.jpg",Pasillo nuevo andaluz ejecutado entre tío Curro el enamorado y Pepe el valentón,1861,José María Moreno,Carmona (Sevilla)
grabado_b_021_3,BCN_021,BCN_021_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_021_1.jpg/1145,262,500,610/full/0/default.jpg",Folias para cantar a las damas,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_b_064_3,BCN_064,BCN_064_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_064_1.jpg/1317,260,343,653/full/0/default.jpg",Nueva relación y curioso romance en que se declaran los maravillosos sucesos de una muy noble señora,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_v_359_1,Varios_359,Varios_359_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_359_1.jpg/536,357,972,893/full/0/default.jpg",Jocosa relación para reir y pasar el tiempo,[s.a.],Sucesores de Hernando,Madrid
grabado_v_102_3,Varios_102,Varios_102_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_102_1.jpg/1275,343,549,899/full/0/default.jpg",Nueva despedida,[s.a.],Juan Bautista Vidal,Reus
grabado_m_076_1,Moreno_076,Moreno_076_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103770/440,312,956,1360/full/0/default.jpg",Romance espiritual de la Santísima Trinidad,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_033_1,Moreno_033,Moreno_033_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110237/504,297,480,793/full/0/default.jpg",Pasillo de las Amazonas,1859,José María Moreno,Carmona (Sevilla)
grabado_v_083_2,Varios_083,Varios_083_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_083_1.jpg/924,201,392,666/full/0/default.jpg",La verdad en chanza,[s.a.],Ignacio Estivill,Barcelona
grabado_v_431_1,Varios_431,Varios_431_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_431_1.jpg/122,154,1308,998/full/0/default.jpg",Historia del infante don Pedro de Portugal,[s.a.],[s.n.],Palma
grabado_m_277_4,Moreno_277,Moreno_277_13.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109940/566,234,704,881/full/0/default.jpg",Relación que pueden representar dos niños esplicando los principales Misterios de nuestra Santa Fé,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_262_2,Varios_262,Varios_262_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_262_3.jpg/463,115,882,1189/full/0/default.jpg",La pescatera catalana,[s.a.],Cristina Segura,Barcelona
grabado_m_108_2,Moreno_108,Moreno_108_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8104406/291,759,745,735/full/0/default.jpg",Juan Lanas. Coplas muy divertidas de un hombre trabajador del campo,1857,José María Moreno,Carmona (Sevilla)
grabado_v_201_1,Varios_201,Varios_201_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_201_1.jpg/75,195,1569,1218/full/0/default.jpg",Monolech,[s.a.],Juan Grau,Reus
grabado_b_005_2,BCN_005,BCN_005_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_005_1.jpg/880,682,750,640/full/0/default.jpg",Romance famoso que hizo un forsado,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_b_040_2,BCN_040,BCN_040_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_040_1.jpg/586,147,600,680/full/0/default.jpg","Nuevo y curioso romance, en que se declara lo que les sucedió á dos finos amantes llamados don jacinto del castillo, y doña leonor de la rosa",[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_m_297_1,Moreno_297,Moreno_297_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109531/431,319,422,736/full/0/default.jpg",Colección de canciones nuevas,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_b_023_1,BCN_023,BCN_023_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_023_1.jpg/370,253,440,600/full/0/default.jpg",Lletra nova consolatoria,[s.a.],Herederos de Juan Jolis,Barcelona
grabado_v_126_2,Varios_126,Varios_126_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_126_1.jpg/324,254,418,707/full/0/default.jpg",Satira graciosa,1843,Blas Bellver,Xátiva
grabado_v_163_2,Varios_163,Varios_163_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_163_2.jpg/300,192,1480,1164/full/0/default.jpg",Una leccion á la española,[s.a.],Llorens,Barcelona
grabado_v_145_1,Varios_145,Varios_145_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_145_1.jpg/254,350,1191,795/full/0/default.jpg",Relacion chistosa,1856,[s.n.],Madrid
grabado_m_209_2,Moreno_209,Moreno_209_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109812/483,296,417,703/full/0/default.jpg",Florisela,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_100_1,Varios_100,Varios_100_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_100_1.jpg/607,333,404,534/full/0/default.jpg",Relacion hecha por un mozo soltero,[s.a.],Luis de Ramos y Coria,Córdoba
grabado_v_433_3,Varios_433,Varios_433_20.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_433_20.jpg/294,172,1228,1119/full/0/default.jpg",Historia de un juramento de amor ó ¡flor de un dia!,[s.a.],Llorens,Barcelona
grabado_m_196_1,Moreno_196,Moreno_196_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107678/875,276,511,760/full/0/default.jpg","Relación burlesca, El Tagardinero de Sevilla",1857,José María Moreno,Carmona (Sevilla)
grabado_m_212_1,Moreno_212,Moreno_212_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106325/515,428,448,838/full/0/default.jpg",Doña Rosa la cautiva,1859,José María Moreno,Carmona (Sevilla)
grabado_m_257_1,Moreno_257,Moreno_257_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8108974/367,295,962,1359/full/0/default.jpg",Famosos romances del gigante cananeo san Cristóbal,1858,José María Moreno,Carmona (Sevilla)
grabado_m_271_2,Moreno_271,Moreno_271_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105265/877,389,475,693/full/0/default.jpg",Pedro Becerra o el corazón de un bandido,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_234_2,Moreno_234,Moreno_234_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109757/667,489,423,695/full/0/default.jpg",Relación burlesca El bañado en los pelambres,1858,José María Moreno,Carmona (Sevilla)
grabado_v_178_1,Varios_178,Varios_178_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_178_1.jpg/131,227,1577,1111/full/0/default.jpg",Horrible Catástrofe,[s.a.],Bartolomé Rotger,Palma
grabado_v_284_1,Varios_284,Varios_284_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_284_1.jpg/1581,808,554,798/full/0/default.jpg",Los deu manaments,[s.a.],El Abanico,Barcelona
grabado_m_113_1,Moreno_113,Moreno_113_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106666/480,200,430,801/full/0/default.jpg",Trovos nuevos para saber corresponder los finos amantes,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_156_1,Moreno_156,Moreno_156_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106313/659,347,591,705/full/0/default.jpg",El que llevó el diablo a cuestas,1854,José María Moreno,Carmona (Sevilla)
grabado_v_279_1,Varios_279,Varios_279_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_279_1.jpg/464,446,832,673/full/0/default.jpg",Nuevo ejemplar sobre partidos de votaciones y otros asuntos de diversion,[s.a.],Brieva,Logroño
grabado_v_185_1,Varios_185,Varios_185_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_185_1.jpg/333,280,1121,1198/full/0/default.jpg",Villancicos patrioticos,[s.a.],[s.n.],[s.l.]
grabado_v_321_1,Varios_321,Varios_321_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_321_1.jpg/397,321,843,452/full/0/default.jpg",Triste historia de un marino,[s.a.],Imprenta Mallorca,Barcelona
grabado_m_210_3,Moreno_210,Moreno_210_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109770/972,379,495,714/full/0/default.jpg",Florisela,1856,José María Moreno,Carmona (Sevilla)
grabado_v_286_3,Varios_286,Varios_286_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_286_1.jpg/551,508,523,171/full/0/default.jpg",La divina peregrina,[s.a.],José María Marés,Madrid
grabado_v_449_1,Varios_449,Varios_449_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_449_1.jpg/189,117,693,964/full/0/default.jpg",Los ladrones de mar ó el tesoro codiciado,[s.a.],Sucesores de Hernando,Madrid
grabado_v_020_1,Varios_020,Varios_020_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_020_1.jpg/201,251,594,1078/full/0/default.jpg",Nuevo diálogo entre un oficial y una pastora catalana,[s.a.],El Abanico,Barcelona
grabado_v_065_1,Varios_065,Varios_065_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_065_1.jpg/242,262,1169,1103/full/0/default.jpg",Carta amorosa que escribe un soldado a su amante,[s.a.],Tipografía Española,Barcelona
grabado_v_379_4,Varios_379,Varios_379_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_379_3.jpg/245,255,768,759/full/0/default.jpg",Las bromas de las mugeres,1850,José María Marés,Madrid
grabado_m_329_2,Moreno_329,Moreno_329_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8107317/998,442,479,657/full/0/default.jpg",Coplas nuevas para cantar los aficionados,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_043_2,Varios_043,Varios_043_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_043_3.jpg/545,123,684,886/full/0/default.jpg",Cancion del curro marinero,[s.a.],El Abanico,Barcelona
grabado_v_085_4,Varios_085,Varios_085_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_085_3.jpg/479,264,346,740/full/0/default.jpg",Coleccion de canciones modernas,1854,José María Marés,Madrid
grabado_v_399_1,Varios_399,Varios_399_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_399_1.jpg/1145,230,488,852/full/0/default.jpg",Trovos nuevos y divertidos,1870,José María Marés,Madrid
grabado_b_059_3,BCN_059,BCN_059_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_059_1.jpg/801,104,390,650/full/0/default.jpg",Col-loqui de quatre aprenents,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_m_090_2,Moreno_090,Moreno_090_3.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109709/721,223,530,930/full/0/default.jpg",Canción de la Pepa,1855,José María Moreno,Carmona (Sevilla)
grabado_b_059_2,BCN_059,BCN_059_1.jpg,"https://iiif.unige.ch/iiif/2/varios/BCN_059_1.jpg/516,101,290,650/full/0/default.jpg",Col-loqui de quatre aprenents,[s.a.],Herederos de la Viuda Pla,Barcelona
grabado_v_085_5,Varios_085,Varios_085_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_085_3.jpg/842,256,454,758/full/0/default.jpg",Coleccion de canciones modernas.,1854,José María Marés,Madrid
grabado_m_137_1,Moreno_137,Moreno_137_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109128/482,312,336,729/full/0/default.jpg",Carta discreta y amorosa,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_172_1,Moreno_172,Moreno_172_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106655/263,227,1174,972/full/0/default.jpg",Don Diego de Peñaloza y Doña María Leonarda,1874,José María Moreno,Carmona (Sevilla)
grabado_v_218_1,Varios_218,Varios_218_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_218_1.jpg/27,292,1671,1223/full/0/default.jpg","Hermosas, nuevas y variadas canciones",[s.a.],La Fleca,Reus
grabado_v_286_2,Varios_286,Varios_286_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_286_1.jpg/1082,631,416,768/full/0/default.jpg",La divina peregrina,[s.a.],José María Marés,Madrid
grabado_m_236_1,Moreno_236,Moreno_236_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8110055/228,366,502,808/full/0/default.jpg",El rey Basilio de Dinamarca,1858,José María Moreno,Carmona (Sevilla)
grabado_m_273_1,Moreno_273,Moreno_273_2.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8106871/264,142,1000,90/full/0/default.jpg",Sainete titulado Pancho y Mendrugo,1859,José María Moreno,Carmona (Sevilla)
grabado_v_119_1,Varios_119,Varios_119_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_119_1.jpg/549,186,1097,1388/full/0/default.jpg","Parto singular, ó sea trágica relacion de dos niñas medi-unidas",[s.a.],Juan Llorens,Barcelona
grabado_m_255_2,Moreno_255,Moreno_255_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109265/771,192,445,690/full/0/default.jpg",Coplas glosadas en décimas y trovos muy discretos y entretenidos,1856,José María Moreno,Carmona (Sevilla)
grabado_m_210_2,Moreno_210,Moreno_210_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109770/525,395,448,698/full/0/default.jpg",Florisela,1856,José María Moreno,Carmona (Sevilla)
grabado_m_092_1,Moreno_092,Moreno_092_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8103605/301,239,1028,655/full/0/default.jpg","Gritos fúnebres, lastimosos y contemplativos",[s.a.],José María Moreno,Carmona (Sevilla)
grabado_m_348_2,Moreno_348,Moreno_348_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8105997/845,380,484,742/full/0/default.jpg",Nueva relación burlesca en la que se refiere el chasco que le dio un arriero a un sacristán,[s.a.],José María Moreno,Carmona (Sevilla)
grabado_v_004_1,Varios_004,Varios_004_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_004_1.jpg/935,354,503,267/full/0/default.jpg",Oración de San Antonio de los pajaritos,[s.a.],Cristina Segura,Barcelona
grabado_v_041_1,Varios_041,Varios_041_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_041_1.jpg/35,666,1612,1163/full/0/default.jpg",El cantor de las hermosas,1864,Narciso Ramírez,Barcelona
grabado_v_067_2,Varios_067,Varios_067_3.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_067_3.jpg/402,56,1120,1006/full/0/default.jpg",Coplas nuevas el niño perdido,[s.a.],El Abanico,Barcelona
grabado_v_428_1,Varios_428,Varios_428_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_428_1.jpg/429,209,787,878/full/0/default.jpg","Historia verdadera, y sagrada del Santo Rey David",1818,Viuda de Vázquez y Compañía,Sevilla
grabado_v_305_1,Varios_305,Varios_305_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_305_1.jpg/0,717,1683,1204/full/0/default.jpg",El cantor de las hermosas,1861,Narciso Ramírez,Barcelona
grabado_v_340_1,Varios_340,Varios_340_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_340_1.jpg/278,228,929,677/full/0/default.jpg",Decimas glosadas,[s.a.],José María Marés,Madrid
grabado_m_234_3,Moreno_234,Moreno_234_1.jpg,"https://iiif.unige.ch/iiif/2/fedora_ug8109757/1089,474,476,694/full/0/default.jpg",Relación burlesca El bañado en los pelambres,1858,José María Moreno,Carmona (Sevilla)
grabado_v_366_2,Varios_366,Varios_366_2.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_366_2.jpg/121,269,1556,1373/full/0/default.jpg",Banderillas,[s.a.],Cristina Segura,Barcelona
grabado_v_323_2,Varios_323,Varios_323_1.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_323_1.jpg/717,273,588,797/full/0/default.jpg",Calendario nuevo y curioso para el presente año y todos los venideros,[s.a.],Hernando,Madrid
grabado_v_433_2,Varios_433,Varios_433_11.jpg,"https://iiif.unige.ch/iiif/2/varios/Varios_433_11.jpg/181,198,1258,1123/full/0/default.jpg",Historia de un juramento de amor ó ¡flor de un dia!,[s.a.],Llorens,Barcelona
